,0,1
0,583.8162841796875,682.2072143554688
1,668.158935546875,681.2393188476562
2,764.996826171875,680.9591064453125
3,861.0780029296875,680.4121704101562
4,955.8330078125,678.4348754882812
5,1032.703857421875,676.1810913085938
6,1136.066162109375,676.071533203125
7,1226.3271484375,672.5748901367188
8,1321.9525146484375,670.1631469726562
